id,mask,img,coverage,coverage_strata
59dabe134f,./drive/My Drive/tgs/train/masks/59dabe134f.png,./drive/My Drive/tgs/train/images/59dabe134f.png,0.0,0
59597a8431,./drive/My Drive/tgs/train/masks/59597a8431.png,./drive/My Drive/tgs/train/images/59597a8431.png,0.0,0
59dfd4c7e5,./drive/My Drive/tgs/train/masks/59dfd4c7e5.png,./drive/My Drive/tgs/train/images/59dfd4c7e5.png,0.0,0
5a02df7676,./drive/My Drive/tgs/train/masks/5a02df7676.png,./drive/My Drive/tgs/train/images/5a02df7676.png,0.8891285168120773,8
5a6cd229a9,./drive/My Drive/tgs/train/masks/5a6cd229a9.png,./drive/My Drive/tgs/train/images/5a6cd229a9.png,0.0,0
5991bd3f1b,./drive/My Drive/tgs/train/masks/5991bd3f1b.png,./drive/My Drive/tgs/train/images/5991bd3f1b.png,0.9332418390353887,9
59b1bac5d5,./drive/My Drive/tgs/train/masks/59b1bac5d5.png,./drive/My Drive/tgs/train/images/59b1bac5d5.png,0.0,0
59ceec4f7c,./drive/My Drive/tgs/train/masks/59ceec4f7c.png,./drive/My Drive/tgs/train/images/59ceec4f7c.png,0.4881874326046466,4
5990041346,./drive/My Drive/tgs/train/masks/5990041346.png,./drive/My Drive/tgs/train/images/5990041346.png,0.0,0
59944f0f92,./drive/My Drive/tgs/train/masks/59944f0f92.png,./drive/My Drive/tgs/train/images/59944f0f92.png,0.7731594941672385,7
5a6f57c150,./drive/My Drive/tgs/train/masks/5a6f57c150.png,./drive/My Drive/tgs/train/images/5a6f57c150.png,0.7551220468581512,7
5a3c38104c,./drive/My Drive/tgs/train/masks/5a3c38104c.png,./drive/My Drive/tgs/train/images/5a3c38104c.png,0.3359474561317518,3
5a6fa22207,./drive/My Drive/tgs/train/masks/5a6fa22207.png,./drive/My Drive/tgs/train/images/5a6fa22207.png,0.24262327222821292,2
5a7a933a05,./drive/My Drive/tgs/train/masks/5a7a933a05.png,./drive/My Drive/tgs/train/images/5a7a933a05.png,0.0,0
5a81181e41,./drive/My Drive/tgs/train/masks/5a81181e41.png,./drive/My Drive/tgs/train/images/5a81181e41.png,0.0,0
5aca18a605,./drive/My Drive/tgs/train/masks/5aca18a605.png,./drive/My Drive/tgs/train/images/5aca18a605.png,0.0,0
5ad4b1d1ff,./drive/My Drive/tgs/train/masks/5ad4b1d1ff.png,./drive/My Drive/tgs/train/images/5ad4b1d1ff.png,0.0,0
5aa0015d15,./drive/My Drive/tgs/train/masks/5aa0015d15.png,./drive/My Drive/tgs/train/images/5aa0015d15.png,0.0,0
5b3b86341f,./drive/My Drive/tgs/train/masks/5b3b86341f.png,./drive/My Drive/tgs/train/images/5b3b86341f.png,0.012155671012645818,0
5aee63c515,./drive/My Drive/tgs/train/masks/5aee63c515.png,./drive/My Drive/tgs/train/images/5aee63c515.png,0.19145181844917164,1
5ad7172ca7,./drive/My Drive/tgs/train/masks/5ad7172ca7.png,./drive/My Drive/tgs/train/images/5ad7172ca7.png,0.0,0
5b28c5ba50,./drive/My Drive/tgs/train/masks/5b28c5ba50.png,./drive/My Drive/tgs/train/images/5b28c5ba50.png,0.7198313890795021,7
5b2282b51e,./drive/My Drive/tgs/train/masks/5b2282b51e.png,./drive/My Drive/tgs/train/images/5b2282b51e.png,0.040584256445446526,0
5b217529e7,./drive/My Drive/tgs/train/masks/5b217529e7.png,./drive/My Drive/tgs/train/images/5b217529e7.png,0.7623762376237624,7
5b435fad9d,./drive/My Drive/tgs/train/masks/5b435fad9d.png,./drive/My Drive/tgs/train/images/5b435fad9d.png,0.03333006567983531,0
5b7c160d0d,./drive/My Drive/tgs/train/masks/5b7c160d0d.png,./drive/My Drive/tgs/train/images/5b7c160d0d.png,0.17184589746103324,1
5b836d2444,./drive/My Drive/tgs/train/masks/5b836d2444.png,./drive/My Drive/tgs/train/images/5b836d2444.png,0.02156651308695226,0
5b72ade49e,./drive/My Drive/tgs/train/masks/5b72ade49e.png,./drive/My Drive/tgs/train/images/5b72ade49e.png,0.0,0
5b86544456,./drive/My Drive/tgs/train/masks/5b86544456.png,./drive/My Drive/tgs/train/images/5b86544456.png,0.0,0
5bf5d82829,./drive/My Drive/tgs/train/masks/5bf5d82829.png,./drive/My Drive/tgs/train/images/5bf5d82829.png,0.5764140770512695,5
5bffe3b52f,./drive/My Drive/tgs/train/masks/5bffe3b52f.png,./drive/My Drive/tgs/train/images/5bffe3b52f.png,0.5029899029506911,5
5c28eec331,./drive/My Drive/tgs/train/masks/5c28eec331.png,./drive/My Drive/tgs/train/images/5c28eec331.png,0.3977061072443878,3
5be9925bca,./drive/My Drive/tgs/train/masks/5be9925bca.png,./drive/My Drive/tgs/train/images/5be9925bca.png,0.2974218213900598,2
5bbcd70d2f,./drive/My Drive/tgs/train/masks/5bbcd70d2f.png,./drive/My Drive/tgs/train/images/5bbcd70d2f.png,0.0,0
5bb48ef0ea,./drive/My Drive/tgs/train/masks/5bb48ef0ea.png,./drive/My Drive/tgs/train/images/5bb48ef0ea.png,0.9955886677776689,9
5b8dc086ff,./drive/My Drive/tgs/train/masks/5b8dc086ff.png,./drive/My Drive/tgs/train/images/5b8dc086ff.png,0.05970002940888148,0
5bb976391e,./drive/My Drive/tgs/train/masks/5bb976391e.png,./drive/My Drive/tgs/train/images/5bb976391e.png,0.0,0
5c0cde01b7,./drive/My Drive/tgs/train/masks/5c0cde01b7.png,./drive/My Drive/tgs/train/images/5c0cde01b7.png,0.06911087148318792,0
5c297b5dcd,./drive/My Drive/tgs/train/masks/5c297b5dcd.png,./drive/My Drive/tgs/train/images/5c297b5dcd.png,0.0,0
5c33b65396,./drive/My Drive/tgs/train/masks/5c33b65396.png,./drive/My Drive/tgs/train/images/5c33b65396.png,0.005783746691500833,0
5c51c23a7b,./drive/My Drive/tgs/train/masks/5c51c23a7b.png,./drive/My Drive/tgs/train/images/5c51c23a7b.png,0.30320556808156063,3
5c65a9775b,./drive/My Drive/tgs/train/masks/5c65a9775b.png,./drive/My Drive/tgs/train/images/5c65a9775b.png,0.0,0
5c70da6c2d,./drive/My Drive/tgs/train/masks/5c70da6c2d.png,./drive/My Drive/tgs/train/images/5c70da6c2d.png,0.725909224585825,7
5c7f310937,./drive/My Drive/tgs/train/masks/5c7f310937.png,./drive/My Drive/tgs/train/images/5c7f310937.png,0.9710812665424958,9
5c616dea00,./drive/My Drive/tgs/train/masks/5c616dea00.png,./drive/My Drive/tgs/train/images/5c616dea00.png,0.0,0
5ce554e890,./drive/My Drive/tgs/train/masks/5ce554e890.png,./drive/My Drive/tgs/train/images/5ce554e890.png,9.802960494069208e-05,0
5cefe5b52c,./drive/My Drive/tgs/train/masks/5cefe5b52c.png,./drive/My Drive/tgs/train/images/5cefe5b52c.png,0.0,0
5c87971507,./drive/My Drive/tgs/train/masks/5c87971507.png,./drive/My Drive/tgs/train/images/5c87971507.png,0.0,0
5cada3d3f1,./drive/My Drive/tgs/train/masks/5cada3d3f1.png,./drive/My Drive/tgs/train/images/5cada3d3f1.png,0.0,0
5cb2496125,./drive/My Drive/tgs/train/masks/5cb2496125.png,./drive/My Drive/tgs/train/images/5cb2496125.png,0.0,0
5c9326f1e4,./drive/My Drive/tgs/train/masks/5c9326f1e4.png,./drive/My Drive/tgs/train/images/5c9326f1e4.png,0.0,0
5c8ce5869b,./drive/My Drive/tgs/train/masks/5c8ce5869b.png,./drive/My Drive/tgs/train/images/5c8ce5869b.png,0.07028722674247623,0
5cf1f1e7f0,./drive/My Drive/tgs/train/masks/5cf1f1e7f0.png,./drive/My Drive/tgs/train/images/5cf1f1e7f0.png,0.4695618076659151,4
5d0a9c5b0e,./drive/My Drive/tgs/train/masks/5d0a9c5b0e.png,./drive/My Drive/tgs/train/images/5d0a9c5b0e.png,0.9982354671110676,9
5d4dcb9d8b,./drive/My Drive/tgs/train/masks/5d4dcb9d8b.png,./drive/My Drive/tgs/train/images/5d4dcb9d8b.png,0.0,0
5d07e84138,./drive/My Drive/tgs/train/masks/5d07e84138.png,./drive/My Drive/tgs/train/images/5d07e84138.png,0.10038231545926869,1
5d600057f5,./drive/My Drive/tgs/train/masks/5d600057f5.png,./drive/My Drive/tgs/train/images/5d600057f5.png,0.0483285952357612,0
5d6126f459,./drive/My Drive/tgs/train/masks/5d6126f459.png,./drive/My Drive/tgs/train/images/5d6126f459.png,0.5801392020390158,5
5d752d6d4a,./drive/My Drive/tgs/train/masks/5d752d6d4a.png,./drive/My Drive/tgs/train/images/5d752d6d4a.png,0.0,0
5df9874c5b,./drive/My Drive/tgs/train/masks/5df9874c5b.png,./drive/My Drive/tgs/train/images/5df9874c5b.png,0.0,0
5e58ed4adb,./drive/My Drive/tgs/train/masks/5e58ed4adb.png,./drive/My Drive/tgs/train/images/5e58ed4adb.png,0.8414861288109009,8
5e85356a28,./drive/My Drive/tgs/train/masks/5e85356a28.png,./drive/My Drive/tgs/train/images/5e85356a28.png,0.0,0
5d7424eab2,./drive/My Drive/tgs/train/masks/5d7424eab2.png,./drive/My Drive/tgs/train/images/5d7424eab2.png,0.6887560043133026,6
5e95137d5f,./drive/My Drive/tgs/train/masks/5e95137d5f.png,./drive/My Drive/tgs/train/images/5e95137d5f.png,0.0,0
5e3c2aa2bb,./drive/My Drive/tgs/train/masks/5e3c2aa2bb.png,./drive/My Drive/tgs/train/images/5e3c2aa2bb.png,0.0,0
5e0d2e6c25,./drive/My Drive/tgs/train/masks/5e0d2e6c25.png,./drive/My Drive/tgs/train/images/5e0d2e6c25.png,0.0,0
5e350fa662,./drive/My Drive/tgs/train/masks/5e350fa662.png,./drive/My Drive/tgs/train/images/5e350fa662.png,0.10802862464464268,1
5e09ef27a6,./drive/My Drive/tgs/train/masks/5e09ef27a6.png,./drive/My Drive/tgs/train/images/5e09ef27a6.png,0.8178609940201941,8
5dfa4cfa2d,./drive/My Drive/tgs/train/masks/5dfa4cfa2d.png,./drive/My Drive/tgs/train/images/5dfa4cfa2d.png,0.7776688559945103,7
5e98f349f3,./drive/My Drive/tgs/train/masks/5e98f349f3.png,./drive/My Drive/tgs/train/images/5e98f349f3.png,0.0,0
5ebe9e404d,./drive/My Drive/tgs/train/masks/5ebe9e404d.png,./drive/My Drive/tgs/train/images/5ebe9e404d.png,0.6252328203117341,6
5ec6db5c9d,./drive/My Drive/tgs/train/masks/5ec6db5c9d.png,./drive/My Drive/tgs/train/images/5ec6db5c9d.png,0.0,0
5ecf1f5cb4,./drive/My Drive/tgs/train/masks/5ecf1f5cb4.png,./drive/My Drive/tgs/train/images/5ecf1f5cb4.png,0.6823840799921577,6
5ec4b8eff9,./drive/My Drive/tgs/train/masks/5ec4b8eff9.png,./drive/My Drive/tgs/train/images/5ec4b8eff9.png,0.003333006567983531,0
5edb37f5a8,./drive/My Drive/tgs/train/masks/5edb37f5a8.png,./drive/My Drive/tgs/train/images/5edb37f5a8.png,0.0,0
5ee2d40bbb,./drive/My Drive/tgs/train/masks/5ee2d40bbb.png,./drive/My Drive/tgs/train/images/5ee2d40bbb.png,0.04646603274188805,0
5f397e0074,./drive/My Drive/tgs/train/masks/5f397e0074.png,./drive/My Drive/tgs/train/images/5f397e0074.png,0.440937163023233,4
5f43816c42,./drive/My Drive/tgs/train/masks/5f43816c42.png,./drive/My Drive/tgs/train/images/5f43816c42.png,0.5622978139398098,5
5f45291a7a,./drive/My Drive/tgs/train/masks/5f45291a7a.png,./drive/My Drive/tgs/train/images/5f45291a7a.png,0.4260366630722478,4
5f3b26ac68,./drive/My Drive/tgs/train/masks/5f3b26ac68.png,./drive/My Drive/tgs/train/images/5f3b26ac68.png,0.46269973532006664,4
5f1df5e4a8,./drive/My Drive/tgs/train/masks/5f1df5e4a8.png,./drive/My Drive/tgs/train/images/5f1df5e4a8.png,0.006764042740907754,0
5f1aa014c5,./drive/My Drive/tgs/train/masks/5f1aa014c5.png,./drive/My Drive/tgs/train/images/5f1aa014c5.png,0.0,0
5ef096aeac,./drive/My Drive/tgs/train/masks/5ef096aeac.png,./drive/My Drive/tgs/train/images/5ef096aeac.png,0.45819037349279484,4
5f248cf0d6,./drive/My Drive/tgs/train/masks/5f248cf0d6.png,./drive/My Drive/tgs/train/images/5f248cf0d6.png,0.0,0
5edca1bb89,./drive/My Drive/tgs/train/masks/5edca1bb89.png,./drive/My Drive/tgs/train/images/5edca1bb89.png,0.9995098519752965,9
5f48c8c123,./drive/My Drive/tgs/train/masks/5f48c8c123.png,./drive/My Drive/tgs/train/images/5f48c8c123.png,0.0,0
5f51a19f9e,./drive/My Drive/tgs/train/masks/5f51a19f9e.png,./drive/My Drive/tgs/train/images/5f51a19f9e.png,0.9121654739731399,9
5f8370ed60,./drive/My Drive/tgs/train/masks/5f8370ed60.png,./drive/My Drive/tgs/train/images/5f8370ed60.png,0.3854524066268013,3
5f8b4540fd,./drive/My Drive/tgs/train/masks/5f8b4540fd.png,./drive/My Drive/tgs/train/images/5f8b4540fd.png,0.0,0
5f7c5c59f5,./drive/My Drive/tgs/train/masks/5f7c5c59f5.png,./drive/My Drive/tgs/train/images/5f7c5c59f5.png,0.0,0
5f8f40ce31,./drive/My Drive/tgs/train/masks/5f8f40ce31.png,./drive/My Drive/tgs/train/images/5f8f40ce31.png,0.0,0
5f98029612,./drive/My Drive/tgs/train/masks/5f98029612.png,./drive/My Drive/tgs/train/images/5f98029612.png,0.900990099009901,9
5fd411e302,./drive/My Drive/tgs/train/masks/5fd411e302.png,./drive/My Drive/tgs/train/images/5fd411e302.png,0.10312714439760808,1
5fe333fd26,./drive/My Drive/tgs/train/masks/5fe333fd26.png,./drive/My Drive/tgs/train/images/5fe333fd26.png,0.8934418194294677,8
5fa87fc4cd,./drive/My Drive/tgs/train/masks/5fa87fc4cd.png,./drive/My Drive/tgs/train/images/5fa87fc4cd.png,0.0,0
5fa536d1fd,./drive/My Drive/tgs/train/masks/5fa536d1fd.png,./drive/My Drive/tgs/train/images/5fa536d1fd.png,0.9962748750122536,9
5fabfdc0b6,./drive/My Drive/tgs/train/masks/5fabfdc0b6.png,./drive/My Drive/tgs/train/images/5fabfdc0b6.png,0.24487795314184885,2
5fc8bb94aa,./drive/My Drive/tgs/train/masks/5fc8bb94aa.png,./drive/My Drive/tgs/train/images/5fc8bb94aa.png,0.6345456327810999,6
5fd2a3ef64,./drive/My Drive/tgs/train/masks/5fd2a3ef64.png,./drive/My Drive/tgs/train/images/5fd2a3ef64.png,0.21272424272130183,2
5fe4e3f5e6,./drive/My Drive/tgs/train/masks/5fe4e3f5e6.png,./drive/My Drive/tgs/train/images/5fe4e3f5e6.png,0.0,0
5fd8ed2395,./drive/My Drive/tgs/train/masks/5fd8ed2395.png,./drive/My Drive/tgs/train/images/5fd8ed2395.png,0.0,0
5fe599e1a5,./drive/My Drive/tgs/train/masks/5fe599e1a5.png,./drive/My Drive/tgs/train/images/5fe599e1a5.png,0.0,0
5ff89814f5,./drive/My Drive/tgs/train/masks/5ff89814f5.png,./drive/My Drive/tgs/train/images/5ff89814f5.png,0.0,0
5ffd928d1e,./drive/My Drive/tgs/train/masks/5ffd928d1e.png,./drive/My Drive/tgs/train/images/5ffd928d1e.png,0.24350553867267916,2
602dc99f10,./drive/My Drive/tgs/train/masks/602dc99f10.png,./drive/My Drive/tgs/train/images/602dc99f10.png,0.0,0
6040cbf086,./drive/My Drive/tgs/train/masks/6040cbf086.png,./drive/My Drive/tgs/train/images/6040cbf086.png,0.0,0
60584b31d8,./drive/My Drive/tgs/train/masks/60584b31d8.png,./drive/My Drive/tgs/train/images/60584b31d8.png,0.4303499656896383,4
6092afaec7,./drive/My Drive/tgs/train/masks/6092afaec7.png,./drive/My Drive/tgs/train/images/6092afaec7.png,0.0,0
6010b9b84d,./drive/My Drive/tgs/train/masks/6010b9b84d.png,./drive/My Drive/tgs/train/images/6010b9b84d.png,0.2716400352906578,2
60a0ca8d0e,./drive/My Drive/tgs/train/masks/60a0ca8d0e.png,./drive/My Drive/tgs/train/images/60a0ca8d0e.png,0.015096559160866581,0
6074c5b0bf,./drive/My Drive/tgs/train/masks/6074c5b0bf.png,./drive/My Drive/tgs/train/images/6074c5b0bf.png,0.007548279580433291,0
608574722a,./drive/My Drive/tgs/train/masks/608574722a.png,./drive/My Drive/tgs/train/images/608574722a.png,0.0,0
60638605b1,./drive/My Drive/tgs/train/masks/60638605b1.png,./drive/My Drive/tgs/train/images/60638605b1.png,0.0,0
608567ed23,./drive/My Drive/tgs/train/masks/608567ed23.png,./drive/My Drive/tgs/train/images/608567ed23.png,0.9306930693069307,9
60698e8fd2,./drive/My Drive/tgs/train/masks/60698e8fd2.png,./drive/My Drive/tgs/train/images/60698e8fd2.png,0.06420939123615332,0
60b3d0d613,./drive/My Drive/tgs/train/masks/60b3d0d613.png,./drive/My Drive/tgs/train/images/60b3d0d613.png,0.0,0
60b7303d20,./drive/My Drive/tgs/train/masks/60b7303d20.png,./drive/My Drive/tgs/train/images/60b7303d20.png,0.0,0
60d3607be2,./drive/My Drive/tgs/train/masks/60d3607be2.png,./drive/My Drive/tgs/train/images/60d3607be2.png,0.9887265954318204,9
60dccbc52f,./drive/My Drive/tgs/train/masks/60dccbc52f.png,./drive/My Drive/tgs/train/images/60dccbc52f.png,0.22086069993137927,2
60bbd166a4,./drive/My Drive/tgs/train/masks/60bbd166a4.png,./drive/My Drive/tgs/train/images/60bbd166a4.png,0.0,0
61321814ce,./drive/My Drive/tgs/train/masks/61321814ce.png,./drive/My Drive/tgs/train/images/61321814ce.png,0.7818841290069601,7
6138f82415,./drive/My Drive/tgs/train/masks/6138f82415.png,./drive/My Drive/tgs/train/images/6138f82415.png,0.7613959415743554,7
619edf8941,./drive/My Drive/tgs/train/masks/619edf8941.png,./drive/My Drive/tgs/train/images/619edf8941.png,0.0,0
61bd2ee822,./drive/My Drive/tgs/train/masks/61bd2ee822.png,./drive/My Drive/tgs/train/images/61bd2ee822.png,0.3436917949220665,3
61cfb43abf,./drive/My Drive/tgs/train/masks/61cfb43abf.png,./drive/My Drive/tgs/train/images/61cfb43abf.png,0.0,0
617c746fca,./drive/My Drive/tgs/train/masks/617c746fca.png,./drive/My Drive/tgs/train/images/617c746fca.png,0.6829722576218018,6
6150f39f8d,./drive/My Drive/tgs/train/masks/6150f39f8d.png,./drive/My Drive/tgs/train/images/6150f39f8d.png,0.0,0
618f843c7a,./drive/My Drive/tgs/train/masks/618f843c7a.png,./drive/My Drive/tgs/train/images/618f843c7a.png,0.13577100284285853,1
613fb95edf,./drive/My Drive/tgs/train/masks/613fb95edf.png,./drive/My Drive/tgs/train/images/613fb95edf.png,0.7477698264875993,7
6153c227de,./drive/My Drive/tgs/train/masks/6153c227de.png,./drive/My Drive/tgs/train/images/6153c227de.png,0.27575727869816685,2
61b42f8f0e,./drive/My Drive/tgs/train/masks/61b42f8f0e.png,./drive/My Drive/tgs/train/images/61b42f8f0e.png,0.8337417900205862,8
61df7e1f4d,./drive/My Drive/tgs/train/masks/61df7e1f4d.png,./drive/My Drive/tgs/train/images/61df7e1f4d.png,0.0,0
61eb86f1ad,./drive/My Drive/tgs/train/masks/61eb86f1ad.png,./drive/My Drive/tgs/train/images/61eb86f1ad.png,0.0,0
623565cb2c,./drive/My Drive/tgs/train/masks/623565cb2c.png,./drive/My Drive/tgs/train/images/623565cb2c.png,0.0,0
6252a820da,./drive/My Drive/tgs/train/masks/6252a820da.png,./drive/My Drive/tgs/train/images/6252a820da.png,0.8728556023919224,8
62715133c5,./drive/My Drive/tgs/train/masks/62715133c5.png,./drive/My Drive/tgs/train/images/62715133c5.png,0.9784334869130478,9
62966dffd3,./drive/My Drive/tgs/train/masks/62966dffd3.png,./drive/My Drive/tgs/train/images/62966dffd3.png,0.0,0
624bd59549,./drive/My Drive/tgs/train/masks/624bd59549.png,./drive/My Drive/tgs/train/images/624bd59549.png,0.0,0
628f1de539,./drive/My Drive/tgs/train/masks/628f1de539.png,./drive/My Drive/tgs/train/images/628f1de539.png,0.5530830310753848,5
6272ae54bc,./drive/My Drive/tgs/train/masks/6272ae54bc.png,./drive/My Drive/tgs/train/images/6272ae54bc.png,0.009508871679247133,0
6285015437,./drive/My Drive/tgs/train/masks/6285015437.png,./drive/My Drive/tgs/train/images/6285015437.png,0.0,0
628ab35fe8,./drive/My Drive/tgs/train/masks/628ab35fe8.png,./drive/My Drive/tgs/train/images/628ab35fe8.png,0.07626703264385845,0
628ea36ba6,./drive/My Drive/tgs/train/masks/628ea36ba6.png,./drive/My Drive/tgs/train/images/628ea36ba6.png,0.0,0
62a0ee9480,./drive/My Drive/tgs/train/masks/62a0ee9480.png,./drive/My Drive/tgs/train/images/62a0ee9480.png,0.0,0
62a8f89a19,./drive/My Drive/tgs/train/masks/62a8f89a19.png,./drive/My Drive/tgs/train/images/62a8f89a19.png,0.0,0
62d30854d7,./drive/My Drive/tgs/train/masks/62d30854d7.png,./drive/My Drive/tgs/train/images/62d30854d7.png,0.6534653465346535,6
62d6a9b673,./drive/My Drive/tgs/train/masks/62d6a9b673.png,./drive/My Drive/tgs/train/images/62d6a9b673.png,0.0,0
62aad7556c,./drive/My Drive/tgs/train/masks/62aad7556c.png,./drive/My Drive/tgs/train/images/62aad7556c.png,0.5148514851485149,5
62de954435,./drive/My Drive/tgs/train/masks/62de954435.png,./drive/My Drive/tgs/train/images/62de954435.png,0.0,0
62df3565cd,./drive/My Drive/tgs/train/masks/62df3565cd.png,./drive/My Drive/tgs/train/images/62df3565cd.png,0.8952063523184002,8
62e608259a,./drive/My Drive/tgs/train/masks/62e608259a.png,./drive/My Drive/tgs/train/images/62e608259a.png,0.025487697284579943,0
631dacfc0f,./drive/My Drive/tgs/train/masks/631dacfc0f.png,./drive/My Drive/tgs/train/images/631dacfc0f.png,0.341927262033134,3
6348c487a4,./drive/My Drive/tgs/train/masks/6348c487a4.png,./drive/My Drive/tgs/train/images/6348c487a4.png,0.0,0
63532a858b,./drive/My Drive/tgs/train/masks/63532a858b.png,./drive/My Drive/tgs/train/images/63532a858b.png,0.0,0
633c7d5c80,./drive/My Drive/tgs/train/masks/633c7d5c80.png,./drive/My Drive/tgs/train/images/633c7d5c80.png,0.0,0
63193879b4,./drive/My Drive/tgs/train/masks/63193879b4.png,./drive/My Drive/tgs/train/images/63193879b4.png,0.5637682580139202,5
6313ab72dc,./drive/My Drive/tgs/train/masks/6313ab72dc.png,./drive/My Drive/tgs/train/images/6313ab72dc.png,0.0,0
62f822b156,./drive/My Drive/tgs/train/masks/62f822b156.png,./drive/My Drive/tgs/train/images/62f822b156.png,0.017449269679443193,0
6306dd3a8e,./drive/My Drive/tgs/train/masks/6306dd3a8e.png,./drive/My Drive/tgs/train/images/6306dd3a8e.png,0.07871777276737575,0
62e72fe39a,./drive/My Drive/tgs/train/masks/62e72fe39a.png,./drive/My Drive/tgs/train/images/62e72fe39a.png,0.0,0
638d8572e9,./drive/My Drive/tgs/train/masks/638d8572e9.png,./drive/My Drive/tgs/train/images/638d8572e9.png,0.921674345652387,9
638e7a825e,./drive/My Drive/tgs/train/masks/638e7a825e.png,./drive/My Drive/tgs/train/images/638e7a825e.png,0.9973532006666013,9
6397715bb4,./drive/My Drive/tgs/train/masks/6397715bb4.png,./drive/My Drive/tgs/train/images/6397715bb4.png,0.3963336927752181,3
63d3cf63be,./drive/My Drive/tgs/train/masks/63d3cf63be.png,./drive/My Drive/tgs/train/images/63d3cf63be.png,0.4915204391726301,4
63e32c0cfb,./drive/My Drive/tgs/train/masks/63e32c0cfb.png,./drive/My Drive/tgs/train/images/63e32c0cfb.png,0.6103323203607489,6
63bed65d65,./drive/My Drive/tgs/train/masks/63bed65d65.png,./drive/My Drive/tgs/train/images/63bed65d65.png,0.24497598274678953,2
63feb8de2b,./drive/My Drive/tgs/train/masks/63feb8de2b.png,./drive/My Drive/tgs/train/images/63feb8de2b.png,0.0,0
6457057cec,./drive/My Drive/tgs/train/masks/6457057cec.png,./drive/My Drive/tgs/train/images/6457057cec.png,0.03646701303793746,0
6460ce2df7,./drive/My Drive/tgs/train/masks/6460ce2df7.png,./drive/My Drive/tgs/train/images/6460ce2df7.png,0.1485148514851485,1
645abba5ec,./drive/My Drive/tgs/train/masks/645abba5ec.png,./drive/My Drive/tgs/train/images/645abba5ec.png,0.7813939809822567,7
641d0227e7,./drive/My Drive/tgs/train/masks/641d0227e7.png,./drive/My Drive/tgs/train/images/641d0227e7.png,0.00794039800019606,0
642c62a158,./drive/My Drive/tgs/train/masks/642c62a158.png,./drive/My Drive/tgs/train/images/642c62a158.png,0.3606509165768062,3
640ceb328a,./drive/My Drive/tgs/train/masks/640ceb328a.png,./drive/My Drive/tgs/train/images/640ceb328a.png,0.42574257425742573,4
6419fd454b,./drive/My Drive/tgs/train/masks/6419fd454b.png,./drive/My Drive/tgs/train/images/6419fd454b.png,0.0,0
641ef8ba11,./drive/My Drive/tgs/train/masks/641ef8ba11.png,./drive/My Drive/tgs/train/images/641ef8ba11.png,0.0,0
64baad8029,./drive/My Drive/tgs/train/masks/64baad8029.png,./drive/My Drive/tgs/train/images/64baad8029.png,0.11998823644740712,1
64bfdd0b9a,./drive/My Drive/tgs/train/masks/64bfdd0b9a.png,./drive/My Drive/tgs/train/images/64bfdd0b9a.png,0.01313596706205274,0
6493c2cbab,./drive/My Drive/tgs/train/masks/6493c2cbab.png,./drive/My Drive/tgs/train/images/6493c2cbab.png,0.0,0
64e050f295,./drive/My Drive/tgs/train/masks/64e050f295.png,./drive/My Drive/tgs/train/images/64e050f295.png,0.0,0
64f41e36f2,./drive/My Drive/tgs/train/masks/64f41e36f2.png,./drive/My Drive/tgs/train/images/64f41e36f2.png,0.0,0
64e79513a3,./drive/My Drive/tgs/train/masks/64e79513a3.png,./drive/My Drive/tgs/train/images/64e79513a3.png,0.0,0
653c7e9f6c,./drive/My Drive/tgs/train/masks/653c7e9f6c.png,./drive/My Drive/tgs/train/images/653c7e9f6c.png,0.911185177923733,9
651b2c01bc,./drive/My Drive/tgs/train/masks/651b2c01bc.png,./drive/My Drive/tgs/train/images/651b2c01bc.png,0.9424566218998137,9
659193a103,./drive/My Drive/tgs/train/masks/659193a103.png,./drive/My Drive/tgs/train/images/659193a103.png,0.0,0
65a55b69b7,./drive/My Drive/tgs/train/masks/65a55b69b7.png,./drive/My Drive/tgs/train/images/65a55b69b7.png,0.5923929026566023,5
65aadb6f53,./drive/My Drive/tgs/train/masks/65aadb6f53.png,./drive/My Drive/tgs/train/images/65aadb6f53.png,0.0,0
6576184a08,./drive/My Drive/tgs/train/masks/6576184a08.png,./drive/My Drive/tgs/train/images/6576184a08.png,0.1253798647191452,1
6558dcde17,./drive/My Drive/tgs/train/masks/6558dcde17.png,./drive/My Drive/tgs/train/images/6558dcde17.png,0.0,0
65408225fc,./drive/My Drive/tgs/train/masks/65408225fc.png,./drive/My Drive/tgs/train/images/65408225fc.png,0.0,0
6545c6235b,./drive/My Drive/tgs/train/masks/6545c6235b.png,./drive/My Drive/tgs/train/images/6545c6235b.png,0.0,0
657f2c34f7,./drive/My Drive/tgs/train/masks/657f2c34f7.png,./drive/My Drive/tgs/train/images/657f2c34f7.png,0.2586020978335457,2
65d05b81c6,./drive/My Drive/tgs/train/masks/65d05b81c6.png,./drive/My Drive/tgs/train/images/65d05b81c6.png,0.31124399568669736,3
65dc362682,./drive/My Drive/tgs/train/masks/65dc362682.png,./drive/My Drive/tgs/train/images/65dc362682.png,0.0,0
65cb9cbc05,./drive/My Drive/tgs/train/masks/65cb9cbc05.png,./drive/My Drive/tgs/train/images/65cb9cbc05.png,0.01499852955592589,0
65e01bd65f,./drive/My Drive/tgs/train/masks/65e01bd65f.png,./drive/My Drive/tgs/train/images/65e01bd65f.png,0.6048426624840701,6
